© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo21 vs Cycling0	MEF2A	 	transcription regulator	 	 	 	1.02E-02	EDN1,FOS,KLF2	 
Palbo14 vs Palbo3	TP53	 	transcription regulator	 	0.299	 	1.02E-02	CGB7,CXCL12,HES1,IL27RA,MIR17HG,NDUFA4L2,PAK3,PHGDH,RGS16,SCD,TINAGL1	 
Doxo3 vs Cycling0	ELL	 	transcription regulator	 	 	 	1.02E-02	FOS	 
Doxo3 vs Cycling0	HES7	 	transcription regulator	 	 	 	1.02E-02	HES1	 
Doxo14 vs Cycling0	MAML3	 	transcription regulator	 	 	 	1.03E-02	HES1	 
Doxo14 vs Cycling0	POU4F3	 	transcription regulator	 	 	 	1.03E-02	FOS	 
Doxo14 vs Cycling0	MAML2	 	transcription regulator	 	 	 	1.03E-02	HES1	 
Palbo28 vs Cycling0	MEF2C	 	transcription regulator	 	-1.067	bias	1.03E-02	CCBE1,FOS,FOSB,KLF2	 
Doxo14 vs Doxo3	MYCN	 	transcription regulator	 	1.000	 	1.03E-02	CCN2,COL4A1,HES1,PHGDH	 
Palbo14 vs Cycling0	RYBP	 	transcription regulator	 	 	 	1.03E-02	FOSB,WNT3	 
Palbo14 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	1.03E-02	CAMK4,TENT5B	 
Doxo14 vs Cycling0	OLIG2	 	transcription regulator	 	 	 	1.04E-02	WNT3,WNT5B	 
Palbo3 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	1.04E-02	HES1	 
Palbo3 vs Cycling0	KIDINS220	 	transcription regulator	 	 	 	1.04E-02	EGR1	 
Palbo14 vs Cycling0	GATA4	 	transcription regulator	 	-1.165	 	1.04E-02	CCBE1,EDN1,FOS,HES1	 
Doxo21 vs Cycling0	MAML3	 	transcription regulator	 	 	 	1.05E-02	HES1	 
Doxo21 vs Cycling0	POU4F3	 	transcription regulator	 	 	 	1.05E-02	FOS	 
Doxo21 vs Cycling0	MAML2	 	transcription regulator	 	 	 	1.05E-02	HES1	 
Doxo14 vs Cycling0	MAFA	 	transcription regulator	 	 	 	1.05E-02	AQP4,CXCL12,OXTR,TNFRSF19	 
Doxo21 vs Doxo3	SMAD1	 	transcription regulator	 	 	 	1.06E-02	CCN2,COL4A1	 
Palbo28 vs Cycling0	HLX	 	transcription regulator	 	 	 	1.06E-02	EGR1,HES1	 
Palbo14 vs Cycling0	CREBBP	 	transcription regulator	 	 	 	1.07E-02	AXL,CAMK4,EGR1,FOS,FOSB	 
Palbo3 vs Cycling0	MYC	 	transcription regulator	Inhibited	-2.404	bias	1.07E-02	ADAMTS1,AXL,CTDSPL,DLEU2,EGR1,HES1,LHX9,MIR17HG	 
Doxo3 vs Cycling0	SRF	 	transcription regulator	 	-1.951	bias	1.07E-02	EGR1,FOS,FOSB,IER2,TPM1	 
Doxo3 vs Cycling0	FOXO3	 	transcription regulator	 	-1.982	 	1.07E-02	AQP4,EGR1,FOS,FOSB,SLIT2	 
Palbo28 vs Palbo3	ATF1	 	transcription regulator	 	 	 	1.08E-02	EGR1,FOS	 
Doxo21 vs Cycling0	OLIG2	 	transcription regulator	 	 	 	1.08E-02	WNT3,WNT5B	 
Palbo28 vs Palbo3	ELL	 	transcription regulator	 	 	 	1.09E-02	FOS	 
Palbo28 vs Palbo3	HES7	 	transcription regulator	 	 	 	1.09E-02	HES1	 
Doxo21 vs Doxo3	HOXA3	 	transcription regulator	 	 	 	1.10E-02	EVI2A,KLF2	 
Doxo21 vs Doxo3	ARID4B	 	transcription regulator	 	 	 	1.10E-02	CXCL12,TINAGL1	 
Doxo21 vs Doxo3	TFEB	 	transcription regulator	 	 	 	1.10E-02	BORA,CCN2,FOS,PTGER2,SLC1A3	 
Doxo21 vs Cycling0	KLF4	 	transcription regulator	 	-1.879	bias	1.10E-02	ADAMTS1,GLI2,HES1,TERT,TNFRSF19,WNT3	 
Palbo28 vs Cycling0	POU2F2	 	transcription regulator	 	 	 	1.10E-02	SCD,SKP2,TERT	 
Palbo28 vs Palbo3	YY1	 	transcription regulator	 	0.218	 	1.11E-02	BCL2L11,CXCL12,EDN1,EGR1,FOS	 
Doxo21 vs Doxo3	CREB1	 	transcription regulator	 	-1.492	bias	1.11E-02	ANGPTL2,ARHGAP33,EGR1,FOS,FOSB,MEST	 
Palbo14 vs Cycling0	HOXA5	 	transcription regulator	 	 	 	1.12E-02	EGR1,GDNF	 
Doxo21 vs Cycling0	HOXA9	 	transcription regulator	 	 	 	1.13E-02	BCL2L11,CISH,IER2,PIK3CD	 
Doxo14 vs Doxo3	SOX7	 	transcription regulator	 	 	 	1.15E-02	COL4A1,COL4A2	 
Doxo3 vs Cycling0	NFIC	 	transcription regulator	 	 	 	1.15E-02	RGS16,SLC7A2,STXBP6	 
Doxo21 vs Cycling0	MEN1	 	transcription regulator	 	 	 	1.15E-02	FOS,SLC1A3,SLIT2,TERT	 
Palbo14 vs Cycling0	ARID2	 	transcription regulator	 	 	 	1.16E-02	FOS,LTBP4	 
Palbo14 vs Cycling0	TFAP4	 	transcription regulator	 	 	 	1.16E-02	EGR1,FOS	 
Palbo14 vs Cycling0	JARID2	 	transcription regulator	 	 	 	1.16E-02	INSIG1,SCD	 
Doxo14 vs Doxo3	PAX3	 	transcription regulator	 	 	 	1.16E-02	G6PD,MEST,PHGDH	 
Doxo14 vs Doxo3	CBFA2T2	 	transcription regulator	 	 	 	1.17E-02	HES1	 
Doxo3 vs Cycling0	SKIL	 	transcription regulator	 	 	 	1.18E-02	CXCL12,TPM1	 
Doxo21 vs Doxo3	ARID2	 	transcription regulator	 	 	 	1.19E-02	FOS,LTBP4	 
Palbo28 vs Cycling0	PER1	-0.976	transcription regulator	 	 	 	1.19E-02	BCL2L11,PER3	 
Palbo28 vs Cycling0	NUPR1	 	transcription regulator	Activated	2.646	bias	1.20E-02	CDK15,GPSM2,KIF18A,PER3,SKP2,TERT,TNFAIP8L1	 
Palbo14 vs Palbo3	ZMIZ1	 	transcription regulator	 	 	 	1.20E-02	HES1	 
Palbo14 vs Palbo3	RNF4	 	transcription regulator	 	 	 	1.20E-02	HES1	 
Palbo3 vs Cycling0	MRTFA	 	transcription regulator	 	 	 	1.20E-02	EGR1,SLIT2,SULT1E1	 
Doxo14 vs Cycling0	RBPJ	 	transcription regulator	 	-0.488	bias	1.21E-02	CXCL12,FADS2,FOS,HES1,LFNG	 
Palbo3 vs Cycling0	PRDM16	 	transcription regulator	 	 	 	1.22E-02	HES1,SLIT2	 
Doxo3 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	1.23E-02	CAMK4,TENT5B	 
Palbo14 vs Palbo3	SMAD4	 	transcription regulator	 	 	 	1.24E-02	GDNF,PAK3,PTGER2,SCD	 
Doxo14 vs Doxo3	MRTFB	 	transcription regulator	 	 	 	1.24E-02	CCN2,COL6A3,CXCL12	 
Palbo3 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	1.24E-02	HES1	 
Palbo3 vs Cycling0	RNF4	 	transcription regulator	 	 	 	1.24E-02	HES1	 
Palbo14 vs Cycling0	BCOR	 	transcription regulator	 	 	 	1.25E-02	ADAMTS1,DLX6	 
Palbo14 vs Cycling0	TBPL1	 	transcription regulator	 	 	 	1.25E-02	FOS	 
Palbo14 vs Cycling0	ARID1B	 	transcription regulator	 	 	 	1.25E-02	FOS	 
Palbo14 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	1.25E-02	EDN1	 
Palbo14 vs Cycling0	RING1	 	transcription regulator	 	 	 	1.25E-02	FOS	 
Doxo14 vs Cycling0	HLX	 	transcription regulator	 	 	 	1.25E-02	EGR1,HES1	 
Doxo21 vs Cycling0	ARNT	 	transcription regulator	 	 	 	1.25E-02	EDN1,G6PD,SOCS3,TNFRSF19	 
Palbo28 vs Palbo3	SOX2	 	transcription regulator	 	0.555	bias	1.26E-02	CXCL12,FOS,LMCD1,OTX1,TERT,TNFRSF19	 
Doxo21 vs Doxo3	TBPL1	 	transcription regulator	 	 	 	1.26E-02	FOS	 
Doxo21 vs Doxo3	NFX1	 	transcription regulator	 	 	 	1.26E-02	TERT	 
Doxo21 vs Doxo3	ARID1B	 	transcription regulator	 	 	 	1.26E-02	FOS	 
Doxo21 vs Doxo3	NMI	 	transcription regulator	 	 	 	1.26E-02	TERT	 
Doxo21 vs Doxo3	RING1	 	transcription regulator	 	 	 	1.26E-02	FOS	 
Palbo28 vs Cycling0	ATF2	 	transcription regulator	 	 	 	1.26E-02	ANGPTL2,EGR1,FOS	 
Doxo3 vs Cycling0	WT1	 	transcription regulator	 	 	 	1.27E-02	EGR1,FOSB,TERT,TM4SF1	 
Doxo14 vs Cycling0	MYOCD	 	transcription regulator	 	 	 	1.27E-02	CCBE1,FOS,TPM1	 
Doxo21 vs Doxo3	NFKBIB	 	transcription regulator	 	 	 	1.27E-02	BCL2L11,EGR1	 
Doxo14 vs Cycling0	SATB1	 	transcription regulator	Inhibited	-2.000	 	1.28E-02	CCN2,EVI2A,FOSB,KLF2	 
Doxo3 vs Cycling0	RUNX2	 	transcription regulator	 	 	 	1.29E-02	EDN1,ITGB4,TPM1	 
Doxo21 vs Cycling0	HLX	 	transcription regulator	 	 	 	1.30E-02	EGR1,HES1	 
Palbo28 vs Cycling0	FOXP3	 	transcription regulator	 	 	 	1.30E-02	BCL2L11,EGR1,FOS,SKP2	 
Doxo21 vs Cycling0	TARDBP	 	transcription regulator	 	 	 	1.30E-02	BCL2L11,INSIG1,LFNG,TSPOAP1	 
Palbo3 vs Cycling0	ZBTB17	 	transcription regulator	 	 	 	1.30E-02	EGR1,PSRC1	 
Doxo14 vs Doxo3	SOX1	 	transcription regulator	 	 	 	1.31E-02	HES1,TNFRSF19	 
Doxo3 vs Cycling0	RBPJ	 	transcription regulator	 	0.890	 	1.32E-02	CXCL12,FADS2,FOS,HES1	 
Doxo21 vs Cycling0	RBPJ	 	transcription regulator	 	-0.488	bias	1.32E-02	CXCL12,FADS2,FOS,HES1,LFNG	 
Palbo28 vs Cycling0	SS18	 	transcription regulator	 	 	 	1.33E-02	BCL2L11,SOCS3	 
Palbo28 vs Cycling0	FOSB	-5.289	transcription regulator	 	 	 	1.33E-02	FOS,FOSB	 
Doxo3 vs Cycling0	HOXA5	 	transcription regulator	 	 	 	1.33E-02	EGR1,IER2	 
Doxo3 vs Cycling0	TEAD2	 	transcription regulator	 	 	 	1.33E-02	EDN1,TPM1	 
Palbo28 vs Palbo3	SKIL	 	transcription regulator	 	 	 	1.33E-02	COL4A1,CXCL12	 
Palbo28 vs Palbo3	ATN1	 	transcription regulator	 	 	 	1.34E-02	CAMK4,NREP,RGS16	 
Doxo14 vs Cycling0	TAF4	 	transcription regulator	 	 	 	1.34E-02	CCN2,COL6A3,OLFML3	 
Doxo14 vs Cycling0	FOXC2	 	transcription regulator	 	 	 	1.34E-02	CXCL12,DLX6,LFNG	 
Doxo21 vs Cycling0	MYOCD	 	transcription regulator	 	 	 	1.34E-02	CCBE1,FOS,TPM1	 
Palbo14 vs Cycling0	SMAD7	 	transcription regulator	 	 	 	1.35E-02	COL6A3,NET1,SCD	 
Palbo14 vs Palbo3	TFE3	 	transcription regulator	 	 	 	1.36E-02	GDNF,INSIG1	 
Doxo3 vs Cycling0	TBPL1	 	transcription regulator	 	 	 	1.36E-02	FOS	 
Doxo3 vs Cycling0	NFX1	 	transcription regulator	 	 	 	1.36E-02	TERT	 
Doxo3 vs Cycling0	ARID1B	 	transcription regulator	 	 	 	1.36E-02	FOS	 
Doxo3 vs Cycling0	NMI	 	transcription regulator	 	 	 	1.36E-02	TERT	 
Doxo3 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	1.36E-02	EDN1	 
Doxo3 vs Cycling0	RING1	 	transcription regulator	 	 	 	1.36E-02	FOS	 
Doxo21 vs Doxo3	HDAC4	 	transcription regulator	 	 	 	1.37E-02	FOS,KLF2,TERT	 
Doxo21 vs Doxo3	GATA2	 	transcription regulator	 	 	 	1.37E-02	ANGPTL2,CXCL12,DENND2A,KLF2,SKP2	 
Doxo3 vs Cycling0	SOX17	 	transcription regulator	 	 	 	1.38E-02	FOS,G6PD	 
Doxo3 vs Cycling0	ARID2	 	transcription regulator	 	 	 	1.38E-02	FOS,NREP	 
Doxo3 vs Cycling0	TFAP4	 	transcription regulator	 	 	 	1.38E-02	EGR1,FOS	 
Doxo14 vs Cycling0	POU2F2	 	transcription regulator	 	 	 	1.38E-02	SCD,SKP2,TERT	 
Doxo21 vs Cycling0	SATB1	 	transcription regulator	Inhibited	-2.000	 	1.38E-02	CCN2,EVI2A,FOSB,KLF2	 
Palbo14 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	1.38E-02	FOS,MIR17HG	 
Palbo14 vs Cycling0	AIP	 	transcription regulator	 	 	 	1.38E-02	GDNF,HTR1D	 
Doxo14 vs Doxo3	MEF2D	 	transcription regulator	 	 	 	1.38E-02	CCN2,FOSB	 
Doxo3 vs Cycling0	MITF	 	transcription regulator	 	 	 	1.38E-02	FOS,HES1,SCD,TERT	 
Palbo28 vs Palbo3	SMAD1	 	transcription regulator	 	 	 	1.39E-02	COL4A1,GDNF	 
Palbo28 vs Palbo3	MAFB	 	transcription regulator	 	 	 	1.39E-02	CXCL12,OLFML2B,OLFML3	 
Palbo14 vs Cycling0	STAT1	 	transcription regulator	 	-1.231	bias	1.39E-02	AXL,EDN1,EGR1,FOS,HES1	 
Doxo14 vs Cycling0	PER1	-2.334	transcription regulator	 	 	 	1.40E-02	PER1,PER3	 
Palbo14 vs Palbo3	ZNF512B	 	transcription regulator	 	 	 	1.40E-02	MIR17HG	 
Palbo14 vs Palbo3	ZFP36L1	 	transcription regulator	 	 	 	1.40E-02	COL6A3	 
Palbo14 vs Palbo3	HOXC11	 	transcription regulator	 	 	 	1.40E-02	GDNF	 
Palbo28 vs Cycling0	SREBF1	 	transcription regulator	Inhibited	-2.160	bias	1.40E-02	FADS2,G6PD,INSIG1,MSMO1,SCD	 
Doxo14 vs Doxo3	ZMIZ1	 	transcription regulator	 	 	 	1.40E-02	HES1	 
Doxo14 vs Doxo3	RNF4	 	transcription regulator	 	 	 	1.40E-02	HES1	 
Doxo21 vs Doxo3	ZNF281	 	transcription regulator	 	 	 	1.41E-02	CCN2,COL4A1	 
Doxo21 vs Doxo3	NKX3-1	 	transcription regulator	 	 	 	1.41E-02	FOS,MIR17HG	 
Doxo21 vs Doxo3	AIP	 	transcription regulator	 	 	 	1.41E-02	HTR1D,RGS16	 
Palbo28 vs Cycling0	ELL	 	transcription regulator	 	 	 	1.41E-02	FOS	 
Palbo28 vs Cycling0	HES7	 	transcription regulator	 	 	 	1.41E-02	HES1	 
Doxo21 vs Cycling0	TAF4	 	transcription regulator	 	 	 	1.42E-02	CCN2,COL6A3,OLFML3	 
Doxo21 vs Cycling0	FOXC2	 	transcription regulator	 	 	 	1.42E-02	CXCL12,DLX6,LFNG	 
Doxo3 vs Cycling0	E2F1	 	transcription regulator	 	 	 	1.42E-02	DIRAS3,DLEU2,EGR1,FOS,HES1,TERT	 
Palbo3 vs Cycling0	FEV	 	transcription regulator	 	 	 	1.43E-02	SLIT2,STXBP6	 
Doxo3 vs Cycling0	TEAD3	 	transcription regulator	 	 	 	1.43E-02	EDN1,TPM1	 
Palbo28 vs Palbo3	ARID4B	 	transcription regulator	 	 	 	1.44E-02	CXCL12,TINAGL1	 
Doxo14 vs Doxo3	RBL1	 	transcription regulator	 	 	 	1.45E-02	HES1,SKP2	 
Palbo3 vs Cycling0	Tle1	 	transcription regulator	 	 	 	1.45E-02	EGR1	 
Palbo3 vs Cycling0	IRX2	 	transcription regulator	 	 	 	1.45E-02	EGR1	 
Palbo3 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	1.45E-02	MIR17HG	 
Palbo28 vs Palbo3	TBPL1	 	transcription regulator	 	 	 	1.45E-02	FOS	 
Palbo28 vs Palbo3	NFX1	 	transcription regulator	 	 	 	1.45E-02	TERT	 
Palbo28 vs Palbo3	ARID1B	 	transcription regulator	 	 	 	1.45E-02	FOS	 
Palbo28 vs Palbo3	NMI	 	transcription regulator	 	 	 	1.45E-02	TERT	 
Palbo28 vs Palbo3	VEZF1	 	transcription regulator	 	 	 	1.45E-02	EDN1	 
Palbo28 vs Palbo3	RING1	 	transcription regulator	 	 	 	1.45E-02	FOS	 
Doxo21 vs Doxo3	STAT1	 	transcription regulator	 	-0.958	bias	1.46E-02	BCL2L11,CCN2,EGR1,FOS,HES1	 
Doxo21 vs Doxo3	TCF7L2	 	transcription regulator	 	-1.964	bias	1.46E-02	CCN2,EVI2A,FOS,SP5,TERT	 
Doxo21 vs Doxo3	PRDM1	 	transcription regulator	 	0.152	 	1.46E-02	BCL2L11,FOS,NPAS1,RGS16	 
Doxo21 vs Cycling0	POU2F2	 	transcription regulator	 	 	 	1.46E-02	SCD,SKP2,TERT	 
Doxo21 vs Doxo3	CREM	 	transcription regulator	 	 	 	1.46E-02	EGR1,FOS,MEST	 
Palbo14 vs Cycling0	HIF1A	 	transcription regulator	Inhibited	-2.144	bias	1.47E-02	ADAMTS1,AQP4,AXL,EDN1,FOS,PHGDH	 
Palbo28 vs Cycling0	LMX1B	 	transcription regulator	 	 	 	1.47E-02	HES1,SLIT2	 
Palbo28 vs Cycling0	ZBTB7A	 	transcription regulator	 	 	 	1.47E-02	BCL2L11,FOS	 
Palbo28 vs Cycling0	E2F3	 	transcription regulator	 	 	 	1.47E-02	EDN1,MEX3A,MIR17HG,TERT	 
Palbo3 vs Cycling0	FOXO1	 	transcription regulator	Inhibited	-2.000	bias	1.47E-02	CAMK4,EGR1,FOSB,KIF18A	 
Doxo21 vs Doxo3	VDR	 	transcription regulator	 	 	 	1.51E-02	COL4A1,COL4A2,EGR1,TERT	 
Palbo28 vs Cycling0	EPAS1	 	transcription regulator	 	-1.980	bias	1.51E-02	AXL,CXCL12,EDN1,FOS,TERT	 
Doxo14 vs Doxo3	PRDM16	 	transcription regulator	 	 	 	1.52E-02	CCN2,HES1	 
Palbo28 vs Palbo3	CLOCK	 	transcription regulator	 	 	 	1.53E-02	GDNF,MEST,PER3,SCD	 
Doxo3 vs Cycling0	TSHZ3	 	transcription regulator	 	 	 	1.53E-02	FOSB,IER2	 
Doxo14 vs Cycling0	ELL	 	transcription regulator	 	 	 	1.53E-02	FOS	 
Doxo14 vs Cycling0	HES7	 	transcription regulator	 	 	 	1.53E-02	HES1	 
Doxo21 vs Doxo3	HIF1A	 	transcription regulator	Inhibited	-2.201	bias	1.55E-02	CCN2,CTDSPL,CXCL12,FOS,PHGDH,TERT	 
Doxo14 vs Cycling0	FOSB	-3.267	transcription regulator	 	 	 	1.55E-02	FOS,FOSB	 
Palbo28 vs Palbo3	TFAP4	 	transcription regulator	 	 	 	1.55E-02	EGR1,FOS	 
Palbo14 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	1.55E-02	HES1	 
Palbo14 vs Cycling0	HOXD11	 	transcription regulator	 	 	 	1.55E-02	GDNF	 
Doxo14 vs Doxo3	BCL11B	 	transcription regulator	 	 	 	1.56E-02	SP5,TNFRSF19	 
Palbo28 vs Palbo3	WT1	 	transcription regulator	 	 	 	1.57E-02	COL4A1,EGR1,FOSB,TERT	 
Doxo21 vs Cycling0	ELL	 	transcription regulator	 	 	 	1.57E-02	FOS	 
Doxo21 vs Cycling0	HES7	 	transcription regulator	 	 	 	1.57E-02	HES1	 
Doxo21 vs Doxo3	ZNF467	 	transcription regulator	 	 	 	1.57E-02	FOS	 
Doxo21 vs Doxo3	CBFA2T2	 	transcription regulator	 	 	 	1.57E-02	HES1	 
Doxo21 vs Doxo3	GTF2H4	 	transcription regulator	 	 	 	1.57E-02	TERT	 
Doxo14 vs Cycling0	ATF2	 	transcription regulator	 	 	 	1.58E-02	ANGPTL2,EGR1,FOS	 
Doxo14 vs Doxo3	GATA6	 	transcription regulator	 	 	 	1.58E-02	COL4A1,COL4A2,HES1	 
Doxo21 vs Doxo3	MEN1	 	transcription regulator	 	 	 	1.58E-02	FOS,SLC1A3,TERT	 
Palbo14 vs Cycling0	TRIM28	 	transcription regulator	 	 	 	1.58E-02	EGR1,FOS,LHX9	 
Palbo14 vs Palbo3	ARB2A	 	transcription regulator	 	 	 	1.60E-02	GDNF	 
Palbo14 vs Palbo3	GRIP1	 	transcription regulator	 	 	 	1.60E-02	FREM2	 
Palbo14 vs Palbo3	HESX1	 	transcription regulator	 	 	 	1.60E-02	SP5	 
Palbo14 vs Palbo3	FOXC2	 	transcription regulator	 	 	 	1.60E-02	CXCL12,GDNF	 
Doxo21 vs Doxo3	KLF2	-1.320	transcription regulator	 	 	 	1.61E-02	CCN2,COL4A1,TERT	 
Palbo28 vs Cycling0	LEF1	 	transcription regulator	 	0.000	 	1.61E-02	ADAMTS6,FOSB,HES1,PTGER2,SP5	 
Palbo28 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	1.61E-02	ADAMTS1,FOS	 
Palbo28 vs Cycling0	ZBTB48	 	transcription regulator	 	 	 	1.61E-02	FOSB,PXMP2	 
Doxo21 vs Cycling0	SS18	 	transcription regulator	 	 	 	1.62E-02	BCL2L11,SOCS3	 
Doxo21 vs Cycling0	FOSB	-5.693	transcription regulator	 	 	 	1.62E-02	FOS,FOSB	 
Doxo14 vs Doxo3	NUCKS1	 	transcription regulator	 	 	 	1.63E-02	SKP2	 
Doxo14 vs Doxo3	DNMT3L	 	transcription regulator	 	 	 	1.63E-02	MEST	 
Doxo14 vs Doxo3	ZFP36L1	 	transcription regulator	 	 	 	1.63E-02	COL6A3	 
Doxo14 vs Doxo3	SOX15	 	transcription regulator	 	 	 	1.63E-02	CCN2	 
Doxo14 vs Doxo3	ZFX	 	transcription regulator	 	 	 	1.63E-02	SKP2	 
Doxo14 vs Doxo3	FOXL1	 	transcription regulator	 	 	 	1.63E-02	CCN2	 
Doxo14 vs Doxo3	ATF4	 	transcription regulator	 	 	 	1.63E-02	COL4A2,PHGDH,SLC7A5	 
Palbo14 vs Cycling0	LEF1	 	transcription regulator	 	 	 	1.63E-02	FOSB,HES1,PTGER2,SP5	 
Palbo14 vs Palbo3	TCF7L1	 	transcription regulator	 	 	 	1.64E-02	NID1,SP5	 
Doxo3 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	1.64E-02	FOS,MIR17HG	 
Doxo14 vs Doxo3	MRTFA	 	transcription regulator	 	 	 	1.65E-02	CCN2,COL6A3,CXCL12	 
Doxo14 vs Doxo3	SMARCB1	 	transcription regulator	 	 	 	1.65E-02	FOSB,HES1,SKP2	 
Palbo28 vs Cycling0	NOTCH1	 	transcription regulator	 	0.411	 	1.65E-02	FOS,FOSB,HES1,ITGB4,WNT3	 
Palbo3 vs Cycling0	EGR4	 	transcription regulator	 	 	 	1.66E-02	EGR1	 
Palbo3 vs Cycling0	GRIP1	 	transcription regulator	 	 	 	1.66E-02	FREM2	 
Palbo3 vs Cycling0	HESX1	 	transcription regulator	 	 	 	1.66E-02	SP5	 
Palbo14 vs Cycling0	SOX11	 	transcription regulator	 	 	 	1.66E-02	EGR1,MEX3A,VASH2	 
Doxo21 vs Cycling0	ATF2	 	transcription regulator	 	 	 	1.67E-02	ANGPTL2,EGR1,FOS	 
Palbo28 vs Palbo3	NFKBIB	 	transcription regulator	 	 	 	1.67E-02	BCL2L11,EGR1	 
Palbo14 vs Cycling0	NOTCH1	 	transcription regulator	 	 	 	1.67E-02	FOS,FOSB,HES1,WNT3	 
Palbo28 vs Palbo3	SOX9	 	transcription regulator	 	 	 	1.67E-02	CELSR2,FOS,HES1	 
Doxo3 vs Cycling0	MNT	 	transcription regulator	 	 	 	1.69E-02	AXL,TERT	 
Doxo21 vs Doxo3	LEF1	 	transcription regulator	 	 	 	1.70E-02	FOSB,HES1,PTGER2,SP5	 
Palbo28 vs Cycling0	TCF3	 	transcription regulator	 	 	 	1.70E-02	BCL2L11,KLF2,MSMO1,PAFAH1B3,RGS16,SOCS3	 
Doxo3 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	1.70E-02	HES1	 
Doxo3 vs Cycling0	GTF2H4	 	transcription regulator	 	 	 	1.70E-02	TERT	 
Doxo3 vs Cycling0	NFE2L2	 	transcription regulator	 	-0.651	bias	1.71E-02	ADAMTS1,G6PD,HES1,MIR17HG,MSMO1,SOCS3,TPM1	 
Doxo14 vs Doxo3	BCL3	 	transcription regulator	 	 	 	1.71E-02	CXCL12,SKP2	 
Doxo14 vs Doxo3	ELK1	 	transcription regulator	 	 	 	1.71E-02	FOSB,SKP2	 
Palbo28 vs Palbo3	MITF	 	transcription regulator	 	 	 	1.71E-02	FOS,HES1,SCD,TERT	 
Doxo3 vs Cycling0	SMAD7	 	transcription regulator	 	 	 	1.71E-02	CXCL12,SCD,TERT	 
Doxo14 vs Cycling0	LMX1B	 	transcription regulator	 	 	 	1.72E-02	HES1,SLIT2	 
Doxo14 vs Cycling0	PER2	 	transcription regulator	 	 	 	1.72E-02	PER1,PER3	 
Palbo28 vs Palbo3	TSHZ3	 	transcription regulator	 	 	 	1.73E-02	FOSB,IER2	 
Palbo3 vs Cycling0	WT1	 	transcription regulator	 	 	 	1.74E-02	EGR1,FOSB,TM4SF1	 
Palbo14 vs Cycling0	NANOG	 	transcription regulator	 	 	 	1.76E-02	EGR1,FOS,FOSB	 
Palbo28 vs Cycling0	ATF1	 	transcription regulator	 	 	 	1.77E-02	EGR1,FOS	 
Palbo28 vs Cycling0	FOXO4	 	transcription regulator	 	 	 	1.78E-02	BCL2L11,COL4A1,COL4A2	 
Doxo21 vs Cycling0	LMX1B	 	transcription regulator	 	 	 	1.79E-02	HES1,SLIT2	 
Doxo21 vs Cycling0	PER2	 	transcription regulator	 	 	 	1.79E-02	PER1,PER3	 
Doxo21 vs Cycling0	ZBTB7A	 	transcription regulator	 	 	 	1.79E-02	BCL2L11,FOS	 
Palbo14 vs Palbo3	PITX3	 	transcription regulator	 	 	 	1.80E-02	GDNF	 
Doxo14 vs Cycling0	HHEX	 	transcription regulator	 	 	 	1.80E-02	AXL,CCN2	 
Doxo21 vs Doxo3	NEUROG1	 	transcription regulator	 	 	 	1.81E-02	AMIGO2,MEST	 
Doxo21 vs Doxo3	GABPA	 	transcription regulator	 	 	 	1.81E-02	SKP2,TERT	 
Palbo28 vs Palbo3	CBFA2T2	 	transcription regulator	 	 	 	1.81E-02	HES1	 
Palbo28 vs Palbo3	GTF2H4	 	transcription regulator	 	 	 	1.81E-02	TERT	 
Palbo28 vs Palbo3	HOXD11	 	transcription regulator	 	 	 	1.81E-02	GDNF	 
Doxo14 vs Cycling0	NUPR1	 	transcription regulator	Activated	2.646	bias	1.82E-02	CDK15,GPSM2,KIF18A,PER3,SKP2,TERT,TNFAIP8L1	 
Doxo21 vs Doxo3	SNAI1	 	transcription regulator	 	 	 	1.82E-02	CCN2,FOS,GLI2	 
Doxo21 vs Cycling0	FOXP3	 	transcription regulator	 	 	 	1.84E-02	BCL2L11,EGR1,FOS,SKP2	 
Palbo14 vs Cycling0	MEF2C	 	transcription regulator	 	 	 	1.84E-02	CCBE1,FOS,FOSB	 
Palbo28 vs Palbo3	NKX3-1	 	transcription regulator	 	 	 	1.85E-02	FOS,MIR17HG	 
Palbo3 vs Cycling0	SPIB	 	transcription regulator	 	 	 	1.86E-02	EGR1,NET1	 
Palbo3 vs Cycling0	ASCL2	 	transcription regulator	 	 	 	1.86E-02	EGR1	 
Doxo14 vs Doxo3	TAF1C	 	transcription regulator	 	 	 	1.86E-02	GLI2	 
