© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo14 vs Cycling0	BTG2	 	transcription regulator	 	 	 	4.50E-03	CCL2,IL6,SOD2	74 (19)
Doxo14 vs Cycling0	FOS	 	transcription regulator	 	0.896	bias	1.13E-02	ACP5,C3,CCL2,CYP2J2,EPAS1,GPER1,IL6,PLAT,SLPI,SYT1	 
Doxo14 vs Cycling0	FOSL1	 	transcription regulator	 	-1.033	 	1.69E-02	ADM,CCL2,CYP2J2,IL6	 
Doxo14 vs Cycling0	SNAI1	 	transcription regulator	 	 	 	3.61E-02	CCL2,ELF3,RORA,TMOD1	 
Doxo14 vs Cycling0	NFIC	 	transcription regulator	 	1.000	bias	2.87E-03	CCL2,CPO,CSF1,HSD11B1,PDGFRA	40 (7)
Doxo14 vs Cycling0	MAFB	 	transcription regulator	 	-1.673	 	5.63E-05	CCL2,IGFBP3,JCHAIN,PCSK1N,PDK4,TMOD1,TSPAN1	 
Doxo14 vs Cycling0	TCL1A	 	transcription regulator	 	 	 	2.54E-02	ACP5,GPNMB,TLR7	 
Doxo14 vs Cycling0	EHF	 	transcription regulator	 	0.000	bias	6.23E-03	ANGPTL4,GPR68,IL6,PLAT	 
Doxo14 vs Cycling0	RBCK1	 	transcription regulator	 	 	 	3.05E-03	CCL2,IL33,IL6	57 (16)
Doxo14 vs Cycling0	KLF5	 	transcription regulator	 	1.240	bias	1.24E-02	CD34,EPAS1,IL6,PTGES	 
Doxo14 vs Cycling0	DAXX	 	transcription regulator	 	 	 	5.97E-03	CSF1,IL6,PTGES	71 (21)
Doxo14 vs Cycling0	KLF15	 	transcription regulator	 	-0.240	bias	1.08E-03	CCL2,CCL7,FABP3,IL6,PDK4	62 (16)
Doxo14 vs Cycling0	ATF5	 	transcription regulator	 	 	 	2.63E-03	PLAT,TXNIP	 
Doxo14 vs Cycling0	NFKBIA	 	transcription regulator	 	0.624	bias	6.00E-06	AMPD3,C3,CCL2,CHI3L2,CRYAB,CSF1,IL33,IL6,MGP,PLAT,PTGES,SDC4,SOD2,TNFSF14	86 (20)
Doxo14 vs Cycling0	RELB	 	transcription regulator	 	 	 	3.45E-03	IL6,MADCAM1,NDRG1,SOD2,TNFSF14	51 (12)
Doxo14 vs Cycling0	CREBBP	 	transcription regulator	 	 	 	9.28E-04	CSF1,HSD11B1,HVCN1,IL6,NDRG1,RAPGEF4,RNF125,SDC4,SOD2,TMPRSS2	73 (19)
Doxo14 vs Cycling0	ZBTB14	 	transcription regulator	 	 	 	1.41E-02	TNFSF14	 
Doxo14 vs Cycling0	ZSCAN4	 	transcription regulator	 	 	 	3.49E-02	TNFSF14	 
Doxo14 vs Cycling0	IRX5	 	transcription regulator	 	 	 	7.87E-03	IL33,TNFSF14	 
Doxo14 vs Cycling0	BASP1	 	transcription regulator	 	 	 	2.11E-02	IL6	 
Doxo14 vs Cycling0	FOXP1	 	transcription regulator	 	 	 	2.40E-02	IL6,PCDH10,PDK4	 
Doxo14 vs Cycling0	BHLHE41	 	transcription regulator	 	 	 	5.60E-03	ANGPTL4,mir-210	 
Doxo14 vs Cycling0	HMGB1	 	transcription regulator	 	 	 	9.97E-03	CCL2,IL6,PTGES,SCG2	51 (18)
Doxo14 vs Cycling0	FOXE3	 	transcription regulator	 	 	 	3.49E-02	PDGFRA	 
Doxo14 vs Cycling0	RBPJ	 	transcription regulator	 	-0.149	bias	4.07E-02	ADM,CCL2,CSF1,IL33,IL6	 
Doxo14 vs Cycling0	ZIC3	 	transcription regulator	 	 	 	1.93E-03	CCL2,IL33,PDGFRA	 
Doxo14 vs Cycling0	NKRF	 	transcription regulator	 	 	 	4.85E-02	CCL2	 
Doxo14 vs Cycling0	SREBF2	 	transcription regulator	 	 	 	4.95E-02	HSD17B1,IL6,PLIN2	 
Doxo14 vs Cycling0	PBX2	 	transcription regulator	 	 	 	1.36E-03	CCL2,PDGFRA	 
Doxo14 vs Cycling0	RFXANK	 	transcription regulator	 	 	 	3.49E-02	EPHA3	 
Doxo14 vs Cycling0	ATF2	 	transcription regulator	 	1.982	bias	6.02E-03	IL6,PDGFRA,SOD2,SULT4A1	51 (11)
Doxo14 vs Cycling0	ID2	 	transcription regulator	 	0.277	 	1.21E-03	ADM,CSF1,CSF2RB,POU2F2,RAPGEF4,RORA,TNFSF14	 
Doxo14 vs Cycling0	PDX1	 	transcription regulator	 	1.067	bias	2.65E-03	AKR1B1,IGFBP3,IL6,PCSK1,SCG2,TXNIP	 
Doxo14 vs Cycling0	ACTN4	 	transcription regulator	 	 	 	1.14E-02	ANGPTL4,CCL2	 
Doxo14 vs Cycling0	KLF11	 	transcription regulator	 	 	 	1.73E-02	FABP3,PDK4,PLAT,SOD2	 
Doxo14 vs Cycling0	DEK	 	transcription regulator	 	 	 	1.45E-02	CCL2,SOD2	 
Doxo21 vs Cycling0	ELF3	1.562	transcription regulator	 	 	 	6.33E-03	ANGPTL4,CCL2,ELF3	39 (6)
Doxo21 vs Cycling0	NPM1	 	transcription regulator	 	1.412	bias	2.07E-02	CCL2,CSF1,IGFBP3,SDC4,SOD2	 
Doxo21 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	3.64E-03	CCL2,CYP2J2,EPAS1,GPNMB,GPR68,ID1,RORA,TSPAN13,TXNIP	67 (10)
Doxo21 vs Cycling0	TBL1X	 	transcription regulator	 	 	 	4.41E-02	DIO1	 
Doxo21 vs Cycling0	HOXC6	 	transcription regulator	 	 	 	6.76E-03	BCO2,IGFBP3,PDGFRA	 
Doxo21 vs Cycling0	MAFA	 	transcription regulator	 	 	 	1.68E-02	CCL2,CSF2RB,IGFBP3,JCHAIN,PDGFRA	 
Doxo21 vs Cycling0	KDM3A	 	transcription regulator	 	1.982	bias	9.03E-04	ADM,CCL2,IL33,PPP1R3C	 
Doxo21 vs Cycling0	TFAP2D	 	transcription regulator	 	 	 	8.97E-03	MT2A	 
Doxo21 vs Cycling0	ZXDC	 	transcription regulator	 	 	 	3.54E-02	CCL2	 
Doxo21 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	4.37E-02	ACVR1C,CYP26B1,SOD2	 
Doxo21 vs Cycling0	MRTFB	 	transcription regulator	 	0.816	bias	1.07E-02	ADM,EPPK1,ID1,PDGFRA,SLPI,SYNPO2	 
Doxo21 vs Cycling0	PROP1	 	transcription regulator	 	 	 	2.78E-02	ADAM28,ADAMDEC1	 
Doxo21 vs Cycling0	SOX14	 	transcription regulator	 	 	 	1.37E-02	CCL2,TNFSF14	 
Doxo21 vs Cycling0	GLIS3	 	transcription regulator	 	1.000	bias	1.80E-02	CCL2,COL14A1,DIO1,SOD2	 
Doxo21 vs Cycling0	TSHZ3	 	transcription regulator	 	0.152	 	1.51E-03	ACVR1C,AMPD3,IGFBP3,TXNIP	 
Doxo21 vs Cycling0	GLIS2	 	transcription regulator	 	 	 	2.37E-04	C3,CCL2,IL33,MGP	 
Doxo21 vs Cycling0	MLXIP	 	transcription regulator	 	 	 	1.79E-02	TXNIP	 
Doxo21 vs Cycling0	NFAT5	 	transcription regulator	 	1.608	 	4.00E-05	ACTN2,ADM,AKR1B1,C1QTNF1,CCL2,CSF1,FABP3,IGFBP7,LBP,PLAT,PLIN2,PRSS35,PTGES,PTGIS,TNFSF14	36 (4)
Doxo21 vs Cycling0	HLX	 	transcription regulator	 	 	 	3.53E-02	CD34,UNC5B	 
Doxo21 vs Cycling0	MRTFA	 	transcription regulator	 	0.000	bias	1.73E-02	EPPK1,FABP3,ID1,PDGFRA,SLPI,SYNPO2	 
Doxo21 vs Cycling0	TDP2	 	transcription regulator	 	 	 	7.88E-04	SYT1,TMPRSS2	 
Doxo21 vs Cycling0	KLF9	 	transcription regulator	 	 	 	2.96E-02	ACP5,DIO1	 
Doxo21 vs Cycling0	HOXA10	 	transcription regulator	 	-1.134	bias	2.70E-04	ADM,CYP2E1,ID1,IGFBP3,KRT15,LAMA2,MIR99AHG,SFRP4	 
Doxo21 vs Cycling0	CEBPA	 	transcription regulator	 	0.679	bias	1.08E-04	AKR1B1,C3,CSF1,HSD11B1,ID1,IGFBP3,IRF6,JCHAIN,MT2A,PLIN2,PPP1R3C,RORA,SERPINI1,SOD2	60 (10)
Doxo21 vs Cycling0	POU2F1	 	transcription regulator	 	 	 	5.12E-03	CYP2A6,CYP2J2,PTGES,SERPING1,TMPRSS2	 
Doxo21 vs Cycling0	TCOF1	 	transcription regulator	 	 	 	1.31E-02	ADM,AKR1B1,FABP3,GPER1	 
Doxo21 vs Cycling0	MYF6	 	transcription regulator	 	 	 	1.59E-02	ANGPTL4,CCL2,IGFBP3,IL33	 
Doxo21 vs Cycling0	ZIC2	 	transcription regulator	 	0.000	bias	1.74E-02	CSF1,MFAP5,PCDH10,TXNIP	 
Doxo21 vs Cycling0	RUNX1	 	transcription regulator	 	-0.555	bias	2.01E-02	CD34,CSF1,CSF2RB,EPAS1,IGFBP3,PCDH7,UNC5B	 
Doxo21 vs Cycling0	TARDBP	 	transcription regulator	 	 	 	4.70E-03	C3,CCL2,mir-3648 (includes others),RINL,SERPING1,SULT4A1	 
Doxo21 vs Cycling0	GLI1	 	transcription regulator	 	0.128	 	5.98E-05	CCL2,CSF1,GPER1,GRIA3,GSDMB,ID1,IGFBP7,IL33,KRT15,MT2A,PCDH7,PDGFRA,RHOU,SDC4,TFPI,TSPAN1	 
Doxo21 vs Cycling0	SMAD7	 	transcription regulator	 	-1.964	 	1.42E-02	CCL2,ID1,ITGA7,MATN2,PLAT	 
Doxo21 vs Cycling0	SIAH2	 	transcription regulator	 	 	 	1.99E-02	C3,CCL2,SDC4	 
Doxo21 vs Cycling0	DBX1	 	transcription regulator	 	 	 	1.79E-02	TNFSF14	 
Doxo21 vs Cycling0	NEUROG1	 	transcription regulator	 	-0.447	 	2.98E-04	C3,EPAS1,FABP3,P4HA2,SCG2	 
Doxo21 vs Cycling0	MLX	 	transcription regulator	 	0.805	bias	2.98E-04	CCL2,DIO1,IGFBP3,TNFSF14,TXNIP	 
Doxo21 vs Cycling0	NOTCH3	 	transcription regulator	 	1.633	 	3.96E-03	ACTN2,COL14A1,EPAS1,ID1,ITGA7,RGS5	44 (7)
Doxo21 vs Cycling0	CREB1	 	transcription regulator	 	0.880	bias	3.12E-04	ADM,GPNMB,GRIA3,HPCA,HSD11B1,ID1,KCNIP2,PCSK1,PDGFRA,PLAT,SCG2,SERPINI1,SFRP4,SOD2,SPAG4	51 (7)
Doxo21 vs Cycling0	IRX6	 	transcription regulator	 	 	 	9.98E-03	IL33,TNFSF14	 
Doxo21 vs Cycling0	NOSTRIN	 	transcription regulator	 	 	 	3.33E-02	CCL2,TFPI	 
Doxo21 vs Cycling0	ID3	 	transcription regulator	 	1.342	 	3.57E-03	ADM,CSF1,CSF2RB,IRF6,RAPGEF4,RORA,TNFSF14	 
Doxo21 vs Cycling0	MED1	 	transcription regulator	 	1.109	bias	5.88E-03	DCHS2,DIO1,EPHA3,IGFBP3,NAT2,SYNPO2,TMPRSS2	 
Doxo21 vs Cycling0	FOXF1	 	transcription regulator	 	 	 	4.78E-03	CCL2,CD34,PDGFRA	 
Doxo21 vs Cycling0	YBX1	 	transcription regulator	 	0.152	bias	2.65E-03	CCL2,ID1,IGFBP3,mir-210,mir-663 (includes others),USP2	69 (12)
Doxo21 vs Cycling0	CBX5	 	transcription regulator	 	-1.982	bias	6.66E-03	CYP2J2,ITGA7,RORA,TSPAN13,TXNIP	 
Doxo21 vs Cycling0	ETV1	 	transcription regulator	 	 	 	3.33E-02	CCL2,TMPRSS2	 
Doxo21 vs Cycling0	FOXO4	 	transcription regulator	 	0.218	 	2.07E-02	ENPEP,IGFBP7,SOD2,TXNIP	 
Doxo21 vs Cycling0	TBX3	 	transcription regulator	 	1.342	bias	4.96E-02	AGTR1,GJC2,GRIA3,ID1,LPAR1	 
Doxo21 vs Cycling0	KLF2	 	transcription regulator	 	 	 	1.39E-04	ADM,CCL2,EPAS1,ID1,LBP,MT2A,PTGIS,TFPI	55 (9)
Doxo21 vs Cycling0	HOXC8	 	transcription regulator	 	 	 	3.93E-02	CCL2,TNFSF14	 
Doxo21 vs Cycling0	NKX2-3	 	transcription regulator	 	-1.396	 	9.05E-04	ADM,ANGPTL4,ARHGDIB,CD34,CRYAB,HCG4,MADCAM1,MEDAG	 
Doxo21 vs Cycling0	SUPT16H	 	transcription regulator	 	-0.378	 	1.54E-04	AMPD3,CCDC144A,IGFBP7,SCG2,SEC16B,TFPI,ZNF117	 
Doxo21 vs Cycling0	PPARGC1A	 	transcription regulator	 	0.795	bias	7.34E-04	C3,CCL2,CYP2A6,DIO1,EPAS1,FABP3,GJC2,IGFBP3,IGFBP7,LAMA2,MFAP5,PLIN2,SOD2	82 (17)
Doxo21 vs Cycling0	KLF4	 	transcription regulator	 	1.009	bias	1.48E-02	CCL2,CD34,GPER1,IRF6,PDGFRA,PLAT,SLPI,SOD2	 
Doxo21 vs Cycling0	PAX5	 	transcription regulator	 	 	 	1.40E-02	ENPEP,JCHAIN,TNFSF14,TXNIP	 
Doxo21 vs Cycling0	BCL6	 	transcription regulator	 	-0.497	 	3.04E-02	ADM,CCL2,CSF1,MGP,MYOZ2,PDIA2	 
Doxo21 vs Cycling0	TP73	 	transcription regulator	 	0.282	bias	1.22E-06	ACTN2,ANGPTL4,C3,CCL2,CRYAB,DRAM1,GPNMB,GRAMD4,IGFBP3,MEG3,MYOZ2,PTGES,RHOU,SCRG1,SDC4,SERPING1,SHROOM4,TSPAN1	 
Doxo21 vs Cycling0	MECP2	 	transcription regulator	 	-1.165	 	4.21E-02	IGFBP3,MEG3,PCDH10,TSPAN13,TXNIP	 
Doxo21 vs Cycling0	NFE2L2	 	transcription regulator	 	1.009	bias	6.72E-04	ACP5,C3,CCL2,CD34,CSF1,EPAS1,GPNMB,HPCA,PCDH7,PLIN2,SCG2,SDC4,SERPING1,SLPI,SOD2,SYT1,TNIP3	90 (15)
Doxo21 vs Cycling0	VDR	 	transcription regulator	 	0.295	 	3.98E-04	ACP5,CCL2,CSF1,CYP2J2,ID1,IGFBP3,MEG3,PLIN2,TMPRSS2,TXNIP	62 (11)
Doxo21 vs Cycling0	TAF12	 	transcription regulator	 	 	 	3.54E-02	JCHAIN	 
Doxo21 vs Cycling0	SP3	 	transcription regulator	 	 	 	1.60E-02	AGTR1,CCL2,GPER1,IGFBP3,SOD2,TNFSF14	 
Doxo21 vs Cycling0	FOXA2	 	transcription regulator	 	0.000	bias	2.21E-02	ANGPTL4,ASTN1,C3,CCL2,FABP3,IL33,RORA,SPTBN2,TMPRSS2	 
Doxo21 vs Cycling0	SMAD4	 	transcription regulator	 	-1.016	 	1.99E-02	ACVR1C,ANGPTL4,CCL2,CCL7,CSF1,ID1,IGFBP3,LPAR1,PTGIS	 
Doxo21 vs Cycling0	TP63	 	transcription regulator	 	1.292	 	2.11E-04	ADM,COL14A1,CRYAB,CYP26B1,EPPK1,FGF11,FLRT1,GPNMB,ID1,IGFBP3,IGFBP7,IRF6,ITGA7,KRT15,RASSF4,RHOU,UGT1A7	 
Doxo21 vs Cycling0	BCL3	 	transcription regulator	 	 	 	4.12E-02	CCL2,FABP3,ID1	 
Doxo21 vs Cycling0	EZH2	 	transcription regulator	 	1.224	 	1.22E-06	ARHGDIB,C3,CCL2,CSF1,EPAS1,FGF11,GPR68,ID1,IGFBP3,MEG3,PCDH10,PDGFRA,PTGES,RORA,SFRP4,SOD2,TBKBP1,TMPRSS2	61 (11)
Doxo21 vs Cycling0	EP300	 	transcription regulator	 	 	 	5.70E-03	CCL2,DIO1,HSD11B1,HVCN1,ID1,IRF6,RAPGEF4,SDC4,SOD2,TMPRSS2,TXNIP	60 (11)
Doxo21 vs Cycling0	NCOA2	 	transcription regulator	 	1.698	bias	9.36E-03	C3,CCL2,HSD11B1,PLIN2,PPP1R3C,RORA	109 (19)
Doxo21 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	1.46E-02	IGFBP3,SDC4,TMPRSS2	 
Doxo21 vs Cycling0	MSC	 	transcription regulator	 	1.000	bias	2.64E-03	AMPD3,CCL2,JCHAIN,TLR7	43 (7)
Doxo21 vs Cycling0	PITX2	 	transcription regulator	 	 	 	4.85E-02	CYP26B1,CYP2A6,IRF6,SOD2	 
Doxo21 vs Cycling0	EGR1	 	transcription regulator	 	0.778	bias	2.61E-03	CCL2,CSF1,DLG4,ENPEP,ID1,PTGES,SOD2	72 (13)
Doxo21 vs Cycling0	PAX6	 	transcription regulator	 	 	 	4.14E-02	ACP5,CRYAB,LRRC32,PCSK1,PCSK1N	 
Doxo21 vs Cycling0	GATA6	 	transcription regulator	 	1.746	 	1.60E-02	IRF6,PDGFRA,PTGES,PTGIS,SLPI,SOD2	 
Doxo21 vs Cycling0	MYRF	 	transcription regulator	 	 	 	2.42E-02	COL14A1,LOXL4,RHOU	 
Doxo21 vs Cycling0	NOTCH2	 	transcription regulator	 	 	 	9.91E-03	ACP5,EPAS1,GPER1,RGS5	 
Doxo21 vs Cycling0	NFKB2	 	transcription regulator	 	-0.498	bias	4.41E-06	AKR1B1,BEND5,CCL2,CD34,JCHAIN,MADCAM1,mir-210,PAMR1,PDGFRA,SOD2	47 (7)
Doxo21 vs Cycling0	IKZF1	 	transcription regulator	 	-1.066	bias	1.68E-03	ABCA9,C1QTNF1,CD34,CSF1,GPR68,RAPGEF4,RASSF4,SLPI,TXNIP	 
Doxo21 vs Cycling0	BARX2	 	transcription regulator	 	 	 	2.78E-02	MATN2,SCG2	 
Doxo21 vs Cycling0	MYB	 	transcription regulator	 	0.126	bias	1.22E-02	ADM,C3,CCL2,CD34,IGFBP3,SDC4	 
Doxo21 vs Cycling0	PLAGL1	 	transcription regulator	 	 	 	3.53E-02	ANGPTL4,PLIN2	 
Doxo21 vs Cycling0	SIRT1	 	transcription regulator	 	-0.378	bias	3.22E-02	CCL2,EPAS1,ID1,JCHAIN,LAMA2,PDGFRA,SFRP4,SOD2,TFPI	 
Doxo21 vs Cycling0	ZBTB18	 	transcription regulator	 	 	 	2.60E-02	C1QTNF1,IGFBP3	 
Doxo21 vs Cycling0	MYCN	 	transcription regulator	 	-1.254	 	1.68E-02	IGFBP7,LPAR1,PDGFRA,RCAN2,RGS5,RHOU,SYT1,TMPRSS2	 
Doxo21 vs Cycling0	ILF3	 	transcription regulator	 	-0.277	bias	1.18E-02	ABCA9,COL14A1,ELF3,WFDC21P	 
Doxo21 vs Cycling0	NFATC2	 	transcription regulator	 	0.747	bias	4.65E-02	ACP5,CCL2,CRYAB,GPNMB,PLAT	 
Doxo21 vs Cycling0	ATRX	 	transcription regulator	 	 	 	7.80E-03	CSF1,PTGES	 
Doxo21 vs Cycling0	DNAJB1	 	transcription regulator	 	 	 	1.79E-02	RORA	 
Doxo21 vs Cycling0	SMAD5	 	transcription regulator	 	 	 	3.33E-02	CSF1,ID1	 
Doxo21 vs Cycling0	ARID1A	 	transcription regulator	 	0.724	 	7.32E-05	C3,CCL2,CSF1,CYB561D2,IGFBP3,IGFBP7,ITGA7,KCNT2,LRRC32,MGP,P4HA2,PLAT,PTGES,PTGIS,TFPI	85 (15)
Doxo21 vs Cycling0	DACH1	 	transcription regulator	 	 	 	6.33E-03	ID1,IGFBP3,PLAT	43 (7)
Doxo21 vs Cycling0	NFKB1	 	transcription regulator	 	1.769	bias	6.05E-05	AKR1B1,C3,CCL2,CSF1,ELF3,EPAS1,IGFBP3,KCNT2,LBP,MADCAM1,SDC4,SOD2	82 (12)
Doxo21 vs Cycling0	RELA	 	transcription regulator	 	1.904	bias	2.74E-05	ACTN2,ARHGDIB,C3,CCL2,CRYAB,ELF3,EPAS1,ID1,KCNT2,KRT15,MADCAM1,MITA1,PTGES,SDC4,SLC2A5,SOD2	60 (12)
Doxo21 vs Cycling0	TFAP2B	 	transcription regulator	 	 	 	5.92E-03	EPAS1,MT2A,SOD2	44 (7)
Doxo21 vs Cycling0	FOS	 	transcription regulator	 	0.788	bias	3.42E-03	ACP5,C3,CCL2,CYP2J2,EPAS1,GPER1,KRT15,MALAT1,MT2A,PLAT,SFRP4,SLPI,SYT1	44 (6)
Doxo21 vs Cycling0	FOSL1	 	transcription regulator	 	0.000	 	8.25E-03	ADM,CCL2,CYP2J2,MT2A,WFDC21P	66 (13)
Doxo21 vs Cycling0	SNAI1	 	transcription regulator	 	 	 	2.11E-02	CCL2,ELF3,ID1,RORA,TMOD1	 
Doxo21 vs Cycling0	NFIC	 	transcription regulator	 	1.000	bias	7.77E-03	CCL2,CPO,CSF1,HSD11B1,PDGFRA	21 (2)
Doxo21 vs Cycling0	MAFB	 	transcription regulator	 	-0.956	 	2.46E-04	CCL2,IGFBP3,JCHAIN,PCSK1N,PTGIR,TMOD1,TSPAN1	 
Doxo21 vs Cycling0	TCL1A	 	transcription regulator	 	 	 	4.62E-02	ACP5,GPNMB,TLR7	 
Doxo21 vs Cycling0	EHF	 	transcription regulator	 	1.000	bias	1.40E-02	ANGPTL4,GPR68,PLAT,TFPI	 
Doxo21 vs Cycling0	KLF15	 	transcription regulator	 	-0.826	bias	1.69E-02	CCL2,CCL7,FABP3,MT2A	 
Doxo21 vs Cycling0	ATF5	 	transcription regulator	 	 	 	1.12E-04	ID1,PLAT,TXNIP	 
Doxo21 vs Cycling0	NFKBIA	 	transcription regulator	 	0.523	 	1.13E-06	AMPD3,C3,CCL2,CHI3L2,CRYAB,CSF1,CTSF,ID1,IL33,MGP,MT2A,PCDH7,PLAT,PTGES,SDC4,SOD2,TNFSF14	87 (17)
Doxo21 vs Cycling0	QKI	 	transcription regulator	 	 	 	1.90E-02	ACTN2,ID1,MFAP5,MYOZ2	 
Doxo21 vs Cycling0	CREBBP	 	transcription regulator	 	 	 	1.49E-02	CSF1,GRIA3,HSD11B1,HVCN1,IRF6,RAPGEF4,SDC4,SOD2,TMPRSS2	 
Doxo21 vs Cycling0	ZBTB14	 	transcription regulator	 	 	 	1.79E-02	TNFSF14	 
Doxo21 vs Cycling0	CTNNB1	 	transcription regulator	 	1.725	bias	3.71E-02	CCL2,CCL7,CD34,CTSF,CYP2A6,CYP2E1,DIO1,GPNMB,GRAMD4,ID1,JCHAIN,PLIN2,PRSS35,RASSF4,SFRP4,SLC23A1	 
Doxo21 vs Cycling0	ZSCAN4	 	transcription regulator	 	 	 	4.41E-02	TNFSF14	 
Doxo21 vs Cycling0	IRX5	 	transcription regulator	 	 	 	1.24E-02	IL33,TNFSF14	 
Doxo21 vs Cycling0	BHLHE41	 	transcription regulator	 	 	 	8.86E-03	ANGPTL4,mir-210	46 (7)
Doxo21 vs Cycling0	FOXE3	 	transcription regulator	 	 	 	4.41E-02	PDGFRA	 
Doxo21 vs Cycling0	RBPJ	 	transcription regulator	 	-0.168	 	3.29E-02	ADM,CCL2,CSF1,FGF11,IL33,PTGIR	 
Doxo21 vs Cycling0	ZIC3	 	transcription regulator	 	 	 	3.78E-03	CCL2,IL33,PDGFRA	 
Doxo21 vs Cycling0	PBX2	 	transcription regulator	 	 	 	2.17E-03	CCL2,PDGFRA	 
Doxo21 vs Cycling0	RFXANK	 	transcription regulator	 	 	 	4.41E-02	EPHA3	 
Doxo21 vs Cycling0	ATF2	 	transcription regulator	 	 	 	1.36E-02	MT2A,PDGFRA,SOD2,SULT4A1	 
Doxo21 vs Cycling0	ID2	 	transcription regulator	 	1.342	 	4.56E-03	ADM,CSF1,CSF2RB,IRF6,RAPGEF4,RORA,TNFSF14	 
Doxo21 vs Cycling0	IRF6	2.108	transcription regulator	 	 	 	1.75E-02	CCL2,PTGES,SOD2	 
Doxo21 vs Cycling0	PDX1	 	transcription regulator	 	1.387	bias	1.91E-03	AKR1B1,ID1,IGFBP3,MALAT1,PCSK1,SCG2,TXNIP	 
Doxo21 vs Cycling0	ACTN4	 	transcription regulator	 	 	 	1.79E-02	ANGPTL4,CCL2	 
Doxo21 vs Cycling0	PROX1	 	transcription regulator	 	 	 	1.46E-02	CD34,CYP2A6,SCG2	 
Doxo21 vs Cycling0	DEK	 	transcription regulator	 	 	 	2.26E-02	CCL2,SOD2	 
Doxo14 vs Doxo3	ELF3	1.398	transcription regulator	 	 	 	1.49E-03	ANGPTL4,CCL2,ELF3	 
Doxo14 vs Doxo3	NPM1	 	transcription regulator	 	1.121	bias	1.45E-02	CCL2,CSF1,SDC4,SOD2	 
Doxo14 vs Doxo3	ZNF91	 	transcription regulator	 	 	 	4.21E-02	POSTN	 
Doxo14 vs Doxo3	MAGED1	 	transcription regulator	 	 	 	3.17E-02	DLX5	 
Doxo14 vs Doxo3	KDM3A	 	transcription regulator	 	 	 	2.74E-02	ADM,CCL2	 
Doxo14 vs Doxo3	ZNF100	 	transcription regulator	 	 	 	3.69E-02	POSTN	 
Doxo14 vs Doxo3	ZXDC	 	transcription regulator	 	 	 	2.13E-02	CCL2	 
Doxo14 vs Doxo3	FOXL2	 	transcription regulator	 	 	 	1.15E-02	ACVR1C,CYP26B1,SOD2	 
Doxo14 vs Doxo3	MRTFB	 	transcription regulator	 	1.342	bias	5.05E-03	ADM,PDGFRA,POSTN,SLPI,SYNPO2	 
Doxo14 vs Doxo3	ZNF85	 	transcription regulator	 	 	 	3.69E-02	POSTN	 
Doxo14 vs Doxo3	ZNF254	 	transcription regulator	 	 	 	3.69E-02	POSTN	 
Doxo14 vs Doxo3	SOX14	 	transcription regulator	 	 	 	5.09E-03	CCL2,TNFSF14	 
Doxo14 vs Doxo3	ZNF431	 	transcription regulator	 	 	 	3.69E-02	POSTN	 
Doxo14 vs Doxo3	TSHZ3	 	transcription regulator	 	 	 	3.52E-02	ACVR1C,AMPD3	 
Doxo14 vs Doxo3	GLIS2	 	transcription regulator	 	 	 	8.00E-04	C3,CCL2,MGP	 
Doxo14 vs Doxo3	HMX2	 	transcription regulator	 	 	 	2.13E-02	DLX5	 
Doxo14 vs Doxo3	TAF1C	 	transcription regulator	 	 	 	4.21E-02	IRF6	 
Doxo14 vs Doxo3	HSF1	 	transcription regulator	 	-1.091	 	1.58E-02	CCL2,CRYAB,FGF7,MADCAM1,POSTN	 
Doxo14 vs Doxo3	TEAD4	 	transcription regulator	 	 	 	2.93E-02	ADM,IRF6,POSTN	 
Doxo14 vs Doxo3	FEV	 	transcription regulator	 	 	 	1.15E-02	GRIA3,SCG2,SYT1	 
Doxo14 vs Doxo3	NFAT5	 	transcription regulator	 	0.471	 	1.37E-05	ACTN2,ADM,AKR1B1,CCL2,CSF1,LBP,PLAT,PRSS35,PTGES,PTGIS,TNFSF13B,TNFSF14	25 (3)
Doxo14 vs Doxo3	REL	 	transcription regulator	 	 	 	4.54E-02	CCL2,IRF6,SOD2,TNFSF13B	 
Doxo14 vs Doxo3	TDP2	 	transcription regulator	 	 	 	2.83E-04	SYT1,TMPRSS2	 
Doxo14 vs Doxo3	NFIA	 	transcription regulator	 	 	 	2.53E-02	CCL2,CYP2A6	 
Doxo14 vs Doxo3	POU2F1	 	transcription regulator	 	 	 	4.40E-03	CYP2A6,CYP2J2,PTGES,TMPRSS2	 
Doxo14 vs Doxo3	MYF6	 	transcription regulator	 	 	 	2.00E-02	ANGPTL4,CCL2,FGF7	 
Doxo14 vs Doxo3	ZIC2	 	transcription regulator	 	 	 	2.15E-02	CSF1,MFAP5,POSTN	 
Doxo14 vs Doxo3	TARDBP	 	transcription regulator	 	 	 	1.40E-02	C3,CCL2,mir-3648 (includes others),SULT4A1	 
Doxo14 vs Doxo3	GLI1	 	transcription regulator	 	-0.156	 	2.52E-04	CCL2,CSF1,GRIA3,GSDMB,HEPH,KRT15,PDGFRA,PDK4,RHOU,SDC4,TNFSF13B	 
